config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.1	14403	0.100036811	15	0.573213914	0.0573424922	0.649517462	0.0649756558	0.350111476	0.549303014	0.223102438	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.2	28796	0.200004167	3	0.537505209	0.107503282	0.635470204	0.127096689	0.350111476	0.549303014	0.187393733	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.3	43194	0.300006251	2	0.466986155	0.140098766	0.604945131	0.181487321	0.350111476	0.549303014	0.116874679	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.5	71989	0.500003473	1	0.403047688	0.201525244	0.575935212	0.287969606	0.350111476	0.549303014	0.0529362117	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.75	107983	0.750001736	1	0.372428993	0.279322392	0.560949409	0.420713031	0.350111476	0.549303014	0.0223175173	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	1	143977	1	1	0.350111476	0.350111476	0.549303014	0.549303014	0.350111476	0.549303014	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.01	1454	0.0100988352	0.999999881	0.638927098	0.00645241948	0.701513067	0.00708446488	0.352820242	0.547469387	0.286106856	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.02	2881	0.0200101405	0.999999166	0.666088164	0.0133285177	0.721277334	0.0144328608	0.352820242	0.547469387	0.313267922	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.05	7201	0.0500149329	0.999957561	0.621580336	0.0310882988	0.685321483	0.034276308	0.352820242	0.547469387	0.268760094	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.1	14404	0.100043757	0.998271823	0.612121633	0.0612389479	0.678630936	0.0678927884	0.352820242	0.547469387	0.259301391	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.2	28796	0.200004167	0.965852737	0.533685234	0.106739271	0.639185998	0.127839863	0.352820242	0.547469387	0.180864992	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.3	43194	0.300006251	0.91595608	0.472982359	0.141897664	0.607051905	0.182119366	0.352820242	0.547469387	0.120162117	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.5	71989	0.500003473	0.789379418	0.413118671	0.20656077	0.578588395	0.289296207	0.352820242	0.547469387	0.0602984288	1	0	0
p9016_pcgamma1_td0p5_normdir0p01_lct0p03_gct0p003	pmax	0.75	107983	0.750001736	0.598415375	0.375864719	0.281899192	0.560634544	0.420476882	0.352820242	0.547469387	0.0230444773	1	0	0
