experiment	configuration	scope	target	minimum_confidence	callable_count	correct_count	coverage	precision	correct_recall	truth_used_in_inference
057	negative_randomized_geometry	cis	same_cross	0.9500000000000001	34133	17097	0.165648340022421	0.5008935634137052	0.16627117655067786	none
057	negative_randomized_geometry	cis	same_cross	1.0	0	0	0.0	nan	0.0	none
057	negative_randomized_geometry	trans	exact	0.0	143977	35976	1.0	0.2498732436430819	1.0	none
057	negative_randomized_geometry	trans	exact	0.05	143977	35976	1.0	0.2498732436430819	1.0	none
057	negative_randomized_geometry	trans	exact	0.1	143977	35976	1.0	0.2498732436430819	1.0	none
057	negative_randomized_geometry	trans	exact	0.15000000000000002	143977	35976	1.0	0.2498732436430819	1.0	none
057	negative_randomized_geometry	trans	exact	0.2	143977	35976	1.0	0.2498732436430819	1.0	none
057	negative_randomized_geometry	trans	exact	0.25	143977	35976	1.0	0.2498732436430819	1.0	none
057	negative_randomized_geometry	trans	exact	0.30000000000000004	143746	35916	0.9983955770713377	0.24985738733599544	0.9983322214809873	none
057	negative_randomized_geometry	trans	exact	0.35000000000000003	141726	35386	0.984365558387798	0.24967895798935974	0.9836001778963753	none
057	negative_randomized_geometry	trans	exact	0.4	136114	34003	0.945387110441251	0.2498126570374833	0.9451578830331332	none
057	negative_randomized_geometry	trans	exact	0.45	126738	31723	0.8802655979774547	0.25030377629440265	0.8817822993106516	none
057	negative_randomized_geometry	trans	exact	0.5	113763	28575	0.790147037374025	0.2511800849133725	0.7942795196797865	none
057	negative_randomized_geometry	trans	exact	0.55	99667	25036	0.6922425109566112	0.2511964842926947	0.6959083833666889	none
057	negative_randomized_geometry	trans	exact	0.6000000000000001	86588	21812	0.6014016127575932	0.2519055758303691	0.6062930842784078	none
057	negative_randomized_geometry	trans	exact	0.65	74151	18691	0.5150197601005716	0.2520667287022427	0.5195408049810986	none
057	negative_randomized_geometry	trans	exact	0.7000000000000001	62095	15702	0.4312841634427721	0.2528706014977051	0.4364576384256171	none
057	negative_randomized_geometry	trans	exact	0.75	50442	12773	0.3503476249678768	0.25322152174774987	0.35504225038914833	none
057	negative_randomized_geometry	trans	exact	0.8	39259	9909	0.2726754967807358	0.2524007234010036	0.2754336224149433	none
057	negative_randomized_geometry	trans	exact	0.8500000000000001	28167	7149	0.19563541398973447	0.2538076472467781	0.19871581054036025	none
057	negative_randomized_geometry	trans	exact	0.9	17459	4340	0.12126242385936643	0.24858239303511084	0.12063597954191684	none
057	negative_randomized_geometry	trans	exact	0.9500000000000001	7220	1799	0.050146898462948945	0.2491689750692521	0.050005559261730045	none
057	negative_randomized_geometry	trans	exact	1.0	0	0	0.0	nan	0.0	none
057	negative_randomized_geometry	trans	same_cross	0.0	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.05	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.1	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.15000000000000002	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.2	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.25	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.30000000000000004	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.35000000000000003	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.4	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.45	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.5	143977	72092	1.0	0.5007188648186863	1.0	none
057	negative_randomized_geometry	trans	same_cross	0.55	132638	66443	0.9212443654194767	0.5009348753750811	0.9216417910447762	none
057	negative_randomized_geometry	trans	same_cross	0.6000000000000001	121325	60731	0.8426693152378505	0.5005645992169792	0.8424096987183044	none
057	negative_randomized_geometry	trans	same_cross	0.65	109733	54994	0.7621564555449829	0.5011619111844203	0.7628308272762581	none
057	negative_randomized_geometry	trans	same_cross	0.7000000000000001	97751	49063	0.6789348298686596	0.5019181389448701	0.6805609498973534	none
057	negative_randomized_geometry	trans	same_cross	0.75	85089	42688	0.5909902276057981	0.5016864694613875	0.5921322754258448	none
057	negative_randomized_geometry	trans	same_cross	0.8	71702	35962	0.4980100988352306	0.501548073972832	0.4988348221716695	none
057	negative_randomized_geometry	trans	same_cross	0.8500000000000001	56909	28463	0.39526452141661517	0.5001493612609604	0.3948149586639294	none
057	negative_randomized_geometry	trans	same_cross	0.9	40426	20268	0.28078095806969167	0.5013605105625093	0.281140764578594	none
057	negative_randomized_geometry	trans	same_cross	0.9500000000000001	21421	10779	0.14878070802975477	0.5031977965547827	0.14951728347112023	none
057	negative_randomized_geometry	trans	same_cross	1.0	0	0	0.0	nan	0.0	none
