experiment	component	configuration	scope	metric	value	n	truth_used_in_inference
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_coverage_at_precision_0.55	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_coverage_at_precision_0.60	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_coverage_at_precision_0.70	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_coverage_at_precision_0.80	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_coverage_at_precision_0.90	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_coverage_at_precision_0.55	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_coverage_at_precision_0.60	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_coverage_at_precision_0.70	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_coverage_at_precision_0.80	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_coverage_at_precision_0.90	0.8620962535068022	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_signal_aware_coverage_at_precision_0.55	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_signal_aware_coverage_at_precision_0.60	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_signal_aware_coverage_at_precision_0.70	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_signal_aware_coverage_at_precision_0.80	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	exact_signal_aware_coverage_at_precision_0.90	0.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_signal_aware_coverage_at_precision_0.55	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_signal_aware_coverage_at_precision_0.60	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_signal_aware_coverage_at_precision_0.70	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_signal_aware_coverage_at_precision_0.80	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	same_cross_signal_aware_coverage_at_precision_0.90	0.8620962535068022	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	mean_truth_state_distance_rank	2.201269019580955	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	truth_state_geometrically_nearest_fraction	0.1887016689807276	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	all	posterior_top1_equals_geometrically_nearest_fraction	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	n_contacts	206057	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	callable_fraction	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_top1_accuracy	0.20466181687591298	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_random_tie_expected_accuracy	0.20466181687591298	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_accuracy_ci95_lower	0.20292532787223966	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_accuracy_ci95_upper	0.20640931747655555	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_log_loss	1.6613456897331351	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_brier	1.0733037274257717	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_accuracy	0.9772490136224443	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_random_tie_expected_accuracy	0.9772490136224443	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_accuracy_ci95_lower	0.9765962519623251	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_accuracy_ci95_upper	0.977883981193982	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_log_loss	0.09348958306279263	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_brier	0.04141875849732473	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	mean_entropy	0.5987907486306613	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_ece	0.5423977796272959	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_ece	0.008840902962087054	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	mean_exact_confidence	0.7470566990981914	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	mean_same_cross_confidence	0.9684081106603571	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	mean_signal_probability	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_coverage_at_precision_0.55	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_coverage_at_precision_0.60	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_coverage_at_precision_0.70	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_coverage_at_precision_0.80	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_coverage_at_precision_0.90	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_coverage_at_precision_0.55	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_coverage_at_precision_0.60	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_coverage_at_precision_0.70	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_coverage_at_precision_0.80	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_coverage_at_precision_0.90	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_signal_aware_coverage_at_precision_0.55	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_signal_aware_coverage_at_precision_0.60	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_signal_aware_coverage_at_precision_0.70	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_signal_aware_coverage_at_precision_0.80	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	exact_signal_aware_coverage_at_precision_0.90	0.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_signal_aware_coverage_at_precision_0.55	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_signal_aware_coverage_at_precision_0.60	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_signal_aware_coverage_at_precision_0.70	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_signal_aware_coverage_at_precision_0.80	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	same_cross_signal_aware_coverage_at_precision_0.90	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	mean_truth_state_distance_rank	1.8529290439053272	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	truth_state_geometrically_nearest_fraction	0.20466181687591298	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	cis	posterior_top1_equals_geometrically_nearest_fraction	1.0	206057	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	n_contacts	143977	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	callable_fraction	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_top1_accuracy	0.16585982483313308	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_random_tie_expected_accuracy	0.16585982483313308	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_accuracy_ci95_lower	0.16394746037757468	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_accuracy_ci95_upper	0.16779001924037446	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_log_loss	2.1921919774154683	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_brier	1.098018096016868	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_accuracy	0.6616959653277954	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_random_tie_expected_accuracy	0.6616959653277954	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_accuracy_ci95_lower	0.6592477747759349	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_accuracy_ci95_upper	0.6641355276707084	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_log_loss	0.581167734374134	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_brier	0.4059387402744512	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	mean_entropy	0.9883670302064065	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_ece	0.42279841627898385	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_ece	0.06370482264757678	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	mean_exact_confidence	0.5886582411121168	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	mean_same_cross_confidence	0.7238215448986685	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	mean_signal_probability	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_coverage_at_precision_0.55	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_coverage_at_precision_0.60	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_coverage_at_precision_0.70	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_coverage_at_precision_0.80	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_coverage_at_precision_0.90	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_coverage_at_precision_0.55	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_coverage_at_precision_0.60	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_coverage_at_precision_0.70	0.8034894462309953	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_coverage_at_precision_0.80	0.47258937191356953	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_coverage_at_precision_0.90	0.2813782756968127	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_signal_aware_coverage_at_precision_0.55	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_signal_aware_coverage_at_precision_0.60	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_signal_aware_coverage_at_precision_0.70	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_signal_aware_coverage_at_precision_0.80	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	exact_signal_aware_coverage_at_precision_0.90	0.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_signal_aware_coverage_at_precision_0.55	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_signal_aware_coverage_at_precision_0.60	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_signal_aware_coverage_at_precision_0.70	0.8034894462309953	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_signal_aware_coverage_at_precision_0.80	0.47258937191356953	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	same_cross_signal_aware_coverage_at_precision_0.90	0.2813782756968127	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	mean_truth_state_distance_rank	2.699806219048876	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	truth_state_geometrically_nearest_fraction	0.16585982483313308	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_log	trans	posterior_top1_equals_geometrically_nearest_fraction	1.0	143977	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	n_contacts	350034	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	callable_fraction	1.0	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	exact_top1_accuracy	0.1887016689807276	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	exact_random_tie_expected_accuracy	0.1887016689807276	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	exact_accuracy_ci95_lower	0.18740889053197476	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	exact_accuracy_ci95_upper	0.190001280060573	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	exact_log_loss	8.434969850927331	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	exact_brier	1.467277693941096	350034	ORACLE_COORDINATES
057	057A_oracle_coordinates_score_kernel_isolation	oracle_coords_monotone_logistic	all	same_cross_accuracy	0.8477890719187279	350034	ORACLE_COORDINATES
